id,avgscore,level,class,file,,,,,,,
118547,6.49,high,3,118547.jpg,,,,,,,
118572,4.32,low,2,118572.jpg,,,,,,,
118577,3.99,low,2,118577.jpg,,,,,,,
118593,4.14,low,2,118593.jpg,,,,,,,
118609,6.36,high,3,118609.jpg,,,,,,,
118611,4.46,low,2,118611.jpg,,,,,,,
118613,4.03,low,2,118613.jpg,,,,,,,
118629,7.31,high,4,118629.jpg,,,,,,,
118643,4.16,low,2,118643.jpg,,,,,,,
118644,4.19,low,2,118644.jpg,,,,,,,
118679,6.49,high,3,118679.jpg,,,,,,,
118689,4.42,low,2,118689.jpg,,,,,,,
118697,3.77,low,2,118697.jpg,,,,,,,
118717,4.29,low,2,118717.jpg,,,,,,,
118739,3.47,low,2,118739.jpg,,,,,,,
118740,6.45,high,3,118740.jpg,,,,,,,
118763,3.83,low,2,118763.jpg,,,,,,,
118768,4.07,low,2,118768.jpg,,,,,,,
118772,4.32,low,2,118772.jpg,,,,,,,
118781,4.08,low,2,118781.jpg,,,,,,,
118792,3.43,low,2,118792.jpg,,,,,,,
118813,6.82,high,3,118813.jpg,,,,,,,
118815,4.19,low,2,118815.jpg,,,,,,,
118839,6.36,high,3,118839.jpg,,,,,,,
118840,3.56,low,2,118840.jpg,,,,,,,
118860,3.81,low,2,118860.jpg,,,,,,,
118866,4.28,low,2,118866.jpg,,,,,,,
118867,4.46,low,2,118867.jpg,,,,,,,
118869,3.8,low,2,118869.jpg,,,,,,,
118870,4.24,low,2,118870.jpg,,,,,,,
118887,4.29,low,2,118887.jpg,,,,,,,
118910,4.27,low,2,118910.jpg,,,,,,,
118954,6.91,high,3,118954.jpg,,,,,,,
118958,6.35,high,3,118958.jpg,,,,,,,
118962,6.53,high,3,118962.jpg,,,,,,,
118963,4.15,low,2,118963.jpg,,,,,,,
118987,6.54,high,3,118987.jpg,,,,,,,
119022,6.42,high,3,119022.jpg,,,,,,,
119024,4.32,low,2,119024.jpg,,,,,,,
119025,3.84,low,2,119025.jpg,,,,,,,
119027,4.25,low,2,119027.jpg,,,,,,,
119033,4.39,low,2,119033.jpg,,,,,,,
119048,4.36,low,2,119048.jpg,,,,,,,
119058,4.24,low,2,119058.jpg,,,,,,,
119061,6.36,high,3,119061.jpg,,,,,,,
119069,4.32,low,2,119069.jpg,,,,,,,
119072,3.69,low,2,119072.jpg,,,,,,,
119077,6.48,high,3,119077.jpg,,,,,,,
119105,4.06,low,2,119105.jpg,,,,,,,
119130,3.86,low,2,119130.jpg,,,,,,,
119155,6.6,high,3,119155.jpg,,,,,,,
119179,6.61,high,3,119179.jpg,,,,,,,
119190,6.88,high,3,119190.jpg,,,,,,,
119220,6.46,high,3,119220.jpg,,,,,,,
119256,4,low,2,119256.jpg,,,,,,,
119285,6.55,high,3,119285.jpg,,,,,,,
119295,4.01,low,2,119295.jpg,,,,,,,
119304,6.56,high,3,119304.jpg,,,,,,,
119336,7.04,high,4,119336.jpg,,,,,,,
119351,3.2,low,2,119351.jpg,,,,,,,
119368,4.43,low,2,119368.jpg,,,,,,,
119374,6.37,high,3,119374.jpg,,,,,,,
119381,2.82,low,1,119381.jpg,,,,,,,
119384,4.42,low,2,119384.jpg,,,,,,,
119385,6.44,high,3,119385.jpg,,,,,,,
119387,6.64,high,3,119387.jpg,,,,,,,
119392,4.37,low,2,119392.jpg,,,,,,,
119399,7.16,high,4,119399.jpg,,,,,,,
119416,4.3,low,2,119416.jpg,,,,,,,
119434,6.77,high,3,119434.jpg,,,,,,,
119453,7.13,high,4,119453.jpg,,,,,,,
119491,6.76,high,3,119491.jpg,,,,,,,
119519,6.79,high,3,119519.jpg,,,,,,,
119526,6.37,high,3,119526.jpg,,,,,,,
119575,3.89,low,2,119575.jpg,,,,,,,
119577,6.44,high,3,119577.jpg,,,,,,,
119585,4.17,low,2,119585.jpg,,,,,,,
119621,3.78,low,2,119621.jpg,,,,,,,
119637,4.4,low,2,119637.jpg,,,,,,,
119647,2.92,low,1,119647.jpg,,,,,,,
119648,4.23,low,2,119648.jpg,,,,,,,
119697,4.04,low,2,119697.jpg,,,,,,,
119701,4.4,low,2,119701.jpg,,,,,,,
119724,3.36,low,2,119724.jpg,,,,,,,
119734,4.06,low,2,119734.jpg,,,,,,,
119740,4.25,low,2,119740.jpg,,,,,,,
119754,4.23,low,2,119754.jpg,,,,,,,
119777,4.2,low,2,119777.jpg,,,,,,,
119789,4.18,low,2,119789.jpg,,,,,,,
119791,2.24,low,1,119791.jpg,,,,,,,
119792,4.1,low,2,119792.jpg,,,,,,,
119810,4.04,low,2,119810.jpg,,,,,,,
119811,4.23,low,2,119811.jpg,,,,,,,
119814,3.92,low,2,119814.jpg,,,,,,,
119845,3.93,low,2,119845.jpg,,,,,,,
119850,4.33,low,2,119850.jpg,,,,,,,
119855,4.37,low,2,119855.jpg,,,,,,,
119874,4.12,low,2,119874.jpg,,,,,,,
119883,4.21,low,2,119883.jpg,,,,,,,
119885,3.87,low,2,119885.jpg,,,,,,,
119888,6.72,high,3,119888.jpg,,,,,,,
119890,4.03,low,2,119890.jpg,,,,,,,
119891,2.73,low,1,119891.jpg,,,,,,,
119896,4.42,low,2,119896.jpg,,,,,,,
119900,4.19,low,2,119900.jpg,,,,,,,
119940,6.51,high,3,119940.jpg,,,,,,,
119941,4.3,low,2,119941.jpg,,,,,,,
119942,4.18,low,2,119942.jpg,,,,,,,
119948,4.09,low,2,119948.jpg,,,,,,,
119949,4.23,low,2,119949.jpg,,,,,,,
119950,4.02,low,2,119950.jpg,,,,,,,
119970,6.94,high,3,119970.jpg,,,,,,,
119975,3.62,low,2,119975.jpg,,,,,,,
119976,3.3,low,2,119976.jpg,,,,,,,
119981,4.17,low,2,119981.jpg,,,,,,,
119984,4.26,low,2,119984.jpg,,,,,,,
119990,6.41,high,3,119990.jpg,,,,,,,
119997,4.3,low,2,119997.jpg,,,,,,,
120022,4.03,low,2,120022.jpg,,,,,,,
120024,4.29,low,2,120024.jpg,,,,,,,
120027,4.1,low,2,120027.jpg,,,,,,,
120037,4.13,low,2,120037.jpg,,,,,,,
120064,3.99,low,2,120064.jpg,,,,,,,
120077,3.85,low,2,120077.jpg,,,,,,,
120080,3.71,low,2,120080.jpg,,,,,,,
120092,4.31,low,2,120092.jpg,,,,,,,
120098,3.56,low,2,120098.jpg,,,,,,,
120120,4.38,low,2,120120.jpg,,,,,,,
120129,4.42,low,2,120129.jpg,,,,,,,
120131,3.19,low,2,120131.jpg,,,,,,,
120132,4.18,low,2,120132.jpg,,,,,,,
120144,4.08,low,2,120144.jpg,,,,,,,
120150,6.55,high,3,120150.jpg,,,,,,,
120153,6.9,high,3,120153.jpg,,,,,,,
120156,6.96,high,3,120156.jpg,,,,,,,
120162,4.43,low,2,120162.jpg,,,,,,,
120167,4.18,low,2,120167.jpg,,,,,,,
120168,4.45,low,2,120168.jpg,,,,,,,
120176,6.5,high,3,120176.jpg,,,,,,,
120178,6.48,high,3,120178.jpg,,,,,,,
120184,4.36,low,2,120184.jpg,,,,,,,
120192,6.47,high,3,120192.jpg,,,,,,,
120196,4.34,low,2,120196.jpg,,,,,,,
120207,4.21,low,2,120207.jpg,,,,,,,
120208,6.84,high,3,120208.jpg,,,,,,,
120210,4.34,low,2,120210.jpg,,,,,,,
120211,4.38,low,2,120211.jpg,,,,,,,
120212,4.21,low,2,120212.jpg,,,,,,,
120222,4.03,low,2,120222.jpg,,,,,,,
120232,4.37,low,2,120232.jpg,,,,,,,
120233,4.26,low,2,120233.jpg,,,,,,,
120237,4.16,low,2,120237.jpg,,,,,,,
120238,4.02,low,2,120238.jpg,,,,,,,
120247,4.27,low,2,120247.jpg,,,,,,,
120249,4.15,low,2,120249.jpg,,,,,,,
120252,4.31,low,2,120252.jpg,,,,,,,
120268,4.38,low,2,120268.jpg,,,,,,,
120270,4.2,low,2,120270.jpg,,,,,,,
120271,4.39,low,2,120271.jpg,,,,,,,
120279,4,low,2,120279.jpg,,,,,,,
120282,3.96,low,2,120282.jpg,,,,,,,
120311,4.02,low,2,120311.jpg,,,,,,,
120316,4.39,low,2,120316.jpg,,,,,,,
120350,3.04,low,2,120350.jpg,,,,,,,
120384,4.19,low,2,120384.jpg,,,,,,,
120407,3.65,low,2,120407.jpg,,,,,,,
120408,4.27,low,2,120408.jpg,,,,,,,
120457,6.43,high,3,120457.jpg,,,,,,,
120539,6.46,high,3,120539.jpg,,,,,,,
120557,4.29,low,2,120557.jpg,,,,,,,
120563,4.33,low,2,120563.jpg,,,,,,,
120575,6.42,high,3,120575.jpg,,,,,,,
120576,6.63,high,3,120576.jpg,,,,,,,
120580,4.06,low,2,120580.jpg,,,,,,,
120613,4.12,low,2,120613.jpg,,,,,,,
120623,4.13,low,2,120623.jpg,,,,,,,
120663,4.07,low,2,120663.jpg,,,,,,,
120698,6.48,high,3,120698.jpg,,,,,,,
120702,6.45,high,3,120702.jpg,,,,,,,
120704,4.19,low,2,120704.jpg,,,,,,,
120718,4.38,low,2,120718.jpg,,,,,,,
120727,2.83,low,1,120727.jpg,,,,,,,
120752,7.36,high,4,120752.jpg,,,,,,,
120761,6.38,high,3,120761.jpg,,,,,,,
120762,3.68,low,2,120762.jpg,,,,,,,
120812,6.58,high,3,120812.jpg,,,,,,,
120821,4.34,low,2,120821.jpg,,,,,,,
120822,6.6,high,3,120822.jpg,,,,,,,
120830,3.24,low,2,120830.jpg,,,,,,,
120836,4.21,low,2,120836.jpg,,,,,,,
120858,6.34,high,3,120858.jpg,,,,,,,
120899,6.31,high,3,120899.jpg,,,,,,,
120919,6.57,high,3,120919.jpg,,,,,,,
120963,3.87,low,2,120963.jpg,,,,,,,
120998,4.46,low,2,120998.jpg,,,,,,,
121006,6.37,high,3,121006.jpg,,,,,,,
121009,4.2,low,2,121009.jpg,,,,,,,
121022,4.33,low,2,121022.jpg,,,,,,,
121035,4.35,low,2,121035.jpg,,,,,,,
121040,3.5,low,2,121040.jpg,,,,,,,
121042,6.89,high,3,121042.jpg,,,,,,,
121055,7.09,high,4,121055.jpg,,,,,,,
121059,4.22,low,2,121059.jpg,,,,,,,
121065,4.26,low,2,121065.jpg,,,,,,,
121066,6.6,high,3,121066.jpg,,,,,,,
121075,4.25,low,2,121075.jpg,,,,,,,
121076,6.77,high,3,121076.jpg,,,,,,,
121104,3.42,low,2,121104.jpg,,,,,,,
121108,6.49,high,3,121108.jpg,,,,,,,
121111,4.45,low,2,121111.jpg,,,,,,,
121129,3.58,low,2,121129.jpg,,,,,,,
121183,6.83,high,3,121183.jpg,,,,,,,
121184,4.26,low,2,121184.jpg,,,,,,,
121187,6.75,high,3,121187.jpg,,,,,,,
121219,3.28,low,2,121219.jpg,,,,,,,
121220,4.05,low,2,121220.jpg,,,,,,,
121222,6.84,high,3,121222.jpg,,,,,,,
121223,3.84,low,2,121223.jpg,,,,,,,
121226,6.39,high,3,121226.jpg,,,,,,,
121243,6.87,high,3,121243.jpg,,,,,,,
121245,6.51,high,3,121245.jpg,,,,,,,
121246,6.79,high,3,121246.jpg,,,,,,,
121254,3.97,low,2,121254.jpg,,,,,,,
121255,4.36,low,2,121255.jpg,,,,,,,
121257,4.22,low,2,121257.jpg,,,,,,,
121259,3.77,low,2,121259.jpg,,,,,,,
121260,3.13,low,2,121260.jpg,,,,,,,
121261,4.38,low,2,121261.jpg,,,,,,,
121270,4.25,low,2,121270.jpg,,,,,,,
121276,6.57,high,3,121276.jpg,,,,,,,
121280,7.26,high,4,121280.jpg,,,,,,,
121288,4.3,low,2,121288.jpg,,,,,,,
121312,4.21,low,2,121312.jpg,,,,,,,
121313,4.31,low,2,121313.jpg,,,,,,,
121321,4.38,low,2,121321.jpg,,,,,,,
121324,7.09,high,4,121324.jpg,,,,,,,
121340,3.43,low,2,121340.jpg,,,,,,,
121342,4.46,low,2,121342.jpg,,,,,,,
121345,6.39,high,3,121345.jpg,,,,,,,
121346,6.34,high,3,121346.jpg,,,,,,,
121349,6.56,high,3,121349.jpg,,,,,,,
121352,4.45,low,2,121352.jpg,,,,,,,
121353,4.29,low,2,121353.jpg,,,,,,,
121361,4.17,low,2,121361.jpg,,,,,,,
121362,4.26,low,2,121362.jpg,,,,,,,
121366,4.18,low,2,121366.jpg,,,,,,,
121383,4.44,low,2,121383.jpg,,,,,,,
121396,4.31,low,2,121396.jpg,,,,,,,
121416,7.45,high,4,121416.jpg,,,,,,,
121418,4.44,low,2,121418.jpg,,,,,,,
121444,4.1,low,2,121444.jpg,,,,,,,
121455,4.38,low,2,121455.jpg,,,,,,,
121458,4.41,low,2,121458.jpg,,,,,,,
121459,6.4,high,3,121459.jpg,,,,,,,
121481,4.06,low,2,121481.jpg,,,,,,,
121483,3.99,low,2,121483.jpg,,,,,,,
121487,6.32,high,3,121487.jpg,,,,,,,
121493,6.4,high,3,121493.jpg,,,,,,,
121500,4.45,low,2,121500.jpg,,,,,,,
121525,3.35,low,2,121525.jpg,,,,,,,
121526,3.63,low,2,121526.jpg,,,,,,,
121539,4.21,low,2,121539.jpg,,,,,,,
121546,4.45,low,2,121546.jpg,,,,,,,
121570,4.38,low,2,121570.jpg,,,,,,,
121587,6.55,high,3,121587.jpg,,,,,,,
121601,4.2,low,2,121601.jpg,,,,,,,
121620,4.21,low,2,121620.jpg,,,,,,,
121622,4.31,low,2,121622.jpg,,,,,,,
121623,4.43,low,2,121623.jpg,,,,,,,
121637,6.47,high,3,121637.jpg,,,,,,,
121642,6.38,high,3,121642.jpg,,,,,,,
121655,4.22,low,2,121655.jpg,,,,,,,
121657,4.41,low,2,121657.jpg,,,,,,,
121666,3.54,low,2,121666.jpg,,,,,,,
121670,3.73,low,2,121670.jpg,,,,,,,
121671,6.45,high,3,121671.jpg,,,,,,,
121679,4.3,low,2,121679.jpg,,,,,,,
121680,4.43,low,2,121680.jpg,,,,,,,
121703,4.03,low,2,121703.jpg,,,,,,,
121741,4.2,low,2,121741.jpg,,,,,,,
121742,4.42,low,2,121742.jpg,,,,,,,
121755,4.32,low,2,121755.jpg,,,,,,,
121765,2.48,low,1,121765.jpg,,,,,,,
121768,6.54,high,3,121768.jpg,,,,,,,
121776,4.46,low,2,121776.jpg,,,,,,,
121791,3.58,low,2,121791.jpg,,,,,,,
121797,4.3,low,2,121797.jpg,,,,,,,
121819,4.26,low,2,121819.jpg,,,,,,,
121871,4.22,low,2,121871.jpg,,,,,,,
121884,6.43,high,3,121884.jpg,,,,,,,
121912,3.72,low,2,121912.jpg,,,,,,,
121916,4.22,low,2,121916.jpg,,,,,,,
121922,6.35,high,3,121922.jpg,,,,,,,
121927,6.46,high,3,121927.jpg,,,,,,,
121928,4.22,low,2,121928.jpg,,,,,,,
121934,4.09,low,2,121934.jpg,,,,,,,
121944,4.3,low,2,121944.jpg,,,,,,,
121947,4.42,low,2,121947.jpg,,,,,,,
121955,4.17,low,2,121955.jpg,,,,,,,
121959,4.41,low,2,121959.jpg,,,,,,,
121970,3.49,low,2,121970.jpg,,,,,,,
121976,3.85,low,2,121976.jpg,,,,,,,
121983,4.39,low,2,121983.jpg,,,,,,,
121993,2.94,low,1,121993.jpg,,,,,,,
121997,3.86,low,2,121997.jpg,,,,,,,
122000,4.45,low,2,122000.jpg,,,,,,,
122005,4.17,low,2,122005.jpg,,,,,,,
122009,3.92,low,2,122009.jpg,,,,,,,
122012,3.72,low,2,122012.jpg,,,,,,,
122025,4.11,low,2,122025.jpg,,,,,,,
122041,3.43,low,2,122041.jpg,,,,,,,
122044,4.31,low,2,122044.jpg,,,,,,,
122046,4.05,low,2,122046.jpg,,,,,,,
122076,3.88,low,2,122076.jpg,,,,,,,
122082,3.79,low,2,122082.jpg,,,,,,,
122087,4.37,low,2,122087.jpg,,,,,,,
122104,6.41,high,3,122104.jpg,,,,,,,
122107,4.09,low,2,122107.jpg,,,,,,,
122137,6.33,high,3,122137.jpg,,,,,,,
122143,3.65,low,2,122143.jpg,,,,,,,
122148,4.26,low,2,122148.jpg,,,,,,,
122165,4.15,low,2,122165.jpg,,,,,,,
122171,4.35,low,2,122171.jpg,,,,,,,
122180,4.39,low,2,122180.jpg,,,,,,,
122186,6.62,high,3,122186.jpg,,,,,,,
122187,4.38,low,2,122187.jpg,,,,,,,
122188,6.67,high,3,122188.jpg,,,,,,,
122189,4.18,low,2,122189.jpg,,,,,,,
122192,4.28,low,2,122192.jpg,,,,,,,
122195,4.08,low,2,122195.jpg,,,,,,,
122208,3.65,low,2,122208.jpg,,,,,,,
122209,3.67,low,2,122209.jpg,,,,,,,
122212,3.89,low,2,122212.jpg,,,,,,,
122219,3.98,low,2,122219.jpg,,,,,,,
122250,6.34,high,3,122250.jpg,,,,,,,
122285,2.99,low,1,122285.jpg,,,,,,,
122313,2.89,low,1,122313.jpg,,,,,,,
122315,3.44,low,2,122315.jpg,,,,,,,
122379,3.97,low,2,122379.jpg,,,,,,,
122406,4.18,low,2,122406.jpg,,,,,,,
122469,4.08,low,2,122469.jpg,,,,,,,
122470,4.44,low,2,122470.jpg,,,,,,,
122472,4.2,low,2,122472.jpg,,,,,,,
122505,6.35,high,3,122505.jpg,,,,,,,
122596,3.86,low,2,122596.jpg,,,,,,,
122681,4.29,low,2,122681.jpg,,,,,,,
122699,6.95,high,3,122699.jpg,,,,,,,
122759,4.26,low,2,122759.jpg,,,,,,,
122905,6.78,high,3,122905.jpg,,,,,,,
122951,6.42,high,3,122951.jpg,,,,,,,
122976,3.72,low,2,122976.jpg,,,,,,,
123001,4.18,low,2,123001.jpg,,,,,,,
123028,3.51,low,2,123028.jpg,,,,,,,
123078,4.01,low,2,123078.jpg,,,,,,,
123083,3.53,low,2,123083.jpg,,,,,,,
123090,4.2,low,2,123090.jpg,,,,,,,
123093,6.41,high,3,123093.jpg,,,,,,,
123094,6.52,high,3,123094.jpg,,,,,,,
123151,4.13,low,2,123151.jpg,,,,,,,
123226,4.41,low,2,123226.jpg,,,,,,,
123268,6.84,high,3,123268.jpg,,,,,,,
123288,4.45,low,2,123288.jpg,,,,,,,
123297,4.25,low,2,123297.jpg,,,,,,,
123381,4.28,low,2,123381.jpg,,,,,,,
123394,4.06,low,2,123394.jpg,,,,,,,
123441,4.33,low,2,123441.jpg,,,,,,,
123447,3.9,low,2,123447.jpg,,,,,,,
123449,4.36,low,2,123449.jpg,,,,,,,
123469,4.4,low,2,123469.jpg,,,,,,,
123508,3.81,low,2,123508.jpg,,,,,,,
123510,3.69,low,2,123510.jpg,,,,,,,
123513,4.19,low,2,123513.jpg,,,,,,,
123523,4.12,low,2,123523.jpg,,,,,,,
123539,4.3,low,2,123539.jpg,,,,,,,
123626,4.21,low,2,123626.jpg,,,,,,,
123656,4.04,low,2,123656.jpg,,,,,,,
123696,4.43,low,2,123696.jpg,,,,,,,
123701,4.28,low,2,123701.jpg,,,,,,,
123713,4.27,low,2,123713.jpg,,,,,,,
123717,6.52,high,3,123717.jpg,,,,,,,
123731,4.33,low,2,123731.jpg,,,,,,,
123806,4.07,low,2,123806.jpg,,,,,,,
123824,4.28,low,2,123824.jpg,,,,,,,
123839,6.35,high,3,123839.jpg,,,,,,,
123887,4.42,low,2,123887.jpg,,,,,,,
123892,3.22,low,2,123892.jpg,,,,,,,
123944,4.33,low,2,123944.jpg,,,,,,,
123975,3.17,low,2,123975.jpg,,,,,,,
123983,3.63,low,2,123983.jpg,,,,,,,
123988,4.43,low,2,123988.jpg,,,,,,,
124025,4.42,low,2,124025.jpg,,,,,,,
124031,3.37,low,2,124031.jpg,,,,,,,
124045,3.84,low,2,124045.jpg,,,,,,,
124053,4.4,low,2,124053.jpg,,,,,,,
124159,2.88,low,1,124159.jpg,,,,,,,
124196,4.22,low,2,124196.jpg,,,,,,,
124197,3.58,low,2,124197.jpg,,,,,,,
124258,4.14,low,2,124258.jpg,,,,,,,
124260,3.94,low,2,124260.jpg,,,,,,,
124265,4.42,low,2,124265.jpg,,,,,,,
124278,4.22,low,2,124278.jpg,,,,,,,
124280,3.83,low,2,124280.jpg,,,,,,,
124295,4.05,low,2,124295.jpg,,,,,,,
124371,6.46,high,3,124371.jpg,,,,,,,
124433,4.34,low,2,124433.jpg,,,,,,,
124453,4.28,low,2,124453.jpg,,,,,,,
124465,7.14,high,4,124465.jpg,,,,,,,
124506,3.88,low,2,124506.jpg,,,,,,,
124571,4.26,low,2,124571.jpg,,,,,,,
124574,4.26,low,2,124574.jpg,,,,,,,
124586,4.36,low,2,124586.jpg,,,,,,,
124603,4.2,low,2,124603.jpg,,,,,,,
124610,4.16,low,2,124610.jpg,,,,,,,
124638,4.25,low,2,124638.jpg,,,,,,,
124650,6.99,high,3,124650.jpg,,,,,,,
124679,2.88,low,1,124679.jpg,,,,,,,
124707,4.26,low,2,124707.jpg,,,,,,,
124721,4.26,low,2,124721.jpg,,,,,,,
124754,4.26,low,2,124754.jpg,,,,,,,
124764,6.53,high,3,124764.jpg,,,,,,,
124778,6.65,high,3,124778.jpg,,,,,,,
124819,6.31,high,3,124819.jpg,,,,,,,
124832,4.1,low,2,124832.jpg,,,,,,,
124888,7.31,high,4,124888.jpg,,,,,,,
124902,4.07,low,2,124902.jpg,,,,,,,
124934,4.01,low,2,124934.jpg,,,,,,,
124950,4.29,low,2,124950.jpg,,,,,,,
125011,4.2,low,2,125011.jpg,,,,,,,
125031,3.87,low,2,125031.jpg,,,,,,,
125041,4.38,low,2,125041.jpg,,,,,,,
125048,3.54,low,2,125048.jpg,,,,,,,
125051,4.25,low,2,125051.jpg,,,,,,,
125057,6.37,high,3,125057.jpg,,,,,,,
125059,3.64,low,2,125059.jpg,,,,,,,
125064,4.46,low,2,125064.jpg,,,,,,,
125077,6.39,high,3,125077.jpg,,,,,,,
125095,6.38,high,3,125095.jpg,,,,,,,
125098,4.3,low,2,125098.jpg,,,,,,,
125103,4.22,low,2,125103.jpg,,,,,,,
125105,4.4,low,2,125105.jpg,,,,,,,
125119,4.44,low,2,125119.jpg,,,,,,,
125126,4.46,low,2,125126.jpg,,,,,,,
125134,4.2,low,2,125134.jpg,,,,,,,
125136,6.96,high,3,125136.jpg,,,,,,,
125147,4.43,low,2,125147.jpg,,,,,,,
125153,3.91,low,2,125153.jpg,,,,,,,
125159,4.44,low,2,125159.jpg,,,,,,,
125170,4.38,low,2,125170.jpg,,,,,,,
125175,3.8,low,2,125175.jpg,,,,,,,
125176,4.21,low,2,125176.jpg,,,,,,,
125177,6.42,high,3,125177.jpg,,,,,,,
125195,6.37,high,3,125195.jpg,,,,,,,
125204,6.59,high,3,125204.jpg,,,,,,,
125205,4.21,low,2,125205.jpg,,,,,,,
125274,6.38,high,3,125274.jpg,,,,,,,
125301,4.4,low,2,125301.jpg,,,,,,,
125336,6.37,high,3,125336.jpg,,,,,,,
125397,4.2,low,2,125397.jpg,,,,,,,
125477,4.11,low,2,125477.jpg,,,,,,,
125540,6.31,high,3,125540.jpg,,,,,,,
125548,3.52,low,2,125548.jpg,,,,,,,
125616,4.4,low,2,125616.jpg,,,,,,,
125618,3.74,low,2,125618.jpg,,,,,,,
125627,7.65,high,4,125627.jpg,,,,,,,
125647,4.01,low,2,125647.jpg,,,,,,,
125655,4.05,low,2,125655.jpg,,,,,,,
125686,4.16,low,2,125686.jpg,,,,,,,
125687,4.33,low,2,125687.jpg,,,,,,,
125688,3.36,low,2,125688.jpg,,,,,,,
125692,3.9,low,2,125692.jpg,,,,,,,
125694,3.97,low,2,125694.jpg,,,,,,,
125728,6.45,high,3,125728.jpg,,,,,,,
125731,4.33,low,2,125731.jpg,,,,,,,
125781,4.41,low,2,125781.jpg,,,,,,,
125789,6.46,high,3,125789.jpg,,,,,,,
125796,3.93,low,2,125796.jpg,,,,,,,
125801,3.85,low,2,125801.jpg,,,,,,,
125803,4.32,low,2,125803.jpg,,,,,,,
125820,3.96,low,2,125820.jpg,,,,,,,
125861,6.94,high,3,125861.jpg,,,,,,,
125867,4,low,2,125867.jpg,,,,,,,
125878,3.88,low,2,125878.jpg,,,,,,,
125900,6.6,high,3,125900.jpg,,,,,,,
125929,3.68,low,2,125929.jpg,,,,,,,
125945,4.46,low,2,125945.jpg,,,,,,,
125949,4.43,low,2,125949.jpg,,,,,,,
125957,6.42,high,3,125957.jpg,,,,,,,
125967,4.33,low,2,125967.jpg,,,,,,,
125990,4.31,low,2,125990.jpg,,,,,,,
125992,3.26,low,2,125992.jpg,,,,,,,
126010,4.44,low,2,126010.jpg,,,,,,,
126014,4.35,low,2,126014.jpg,,,,,,,
126029,6.52,high,3,126029.jpg,,,,,,,
126031,4.2,low,2,126031.jpg,,,,,,,
126041,6.88,high,3,126041.jpg,,,,,,,
126078,6.72,high,3,126078.jpg,,,,,,,
126082,6.94,high,3,126082.jpg,,,,,,,
126098,4.4,low,2,126098.jpg,,,,,,,
126114,7.05,high,4,126114.jpg,,,,,,,
126152,6.77,high,3,126152.jpg,,,,,,,
126163,4.27,low,2,126163.jpg,,,,,,,
126165,4.37,low,2,126165.jpg,,,,,,,
126184,6.62,high,3,126184.jpg,,,,,,,
126207,7.01,high,4,126207.jpg,,,,,,,
126211,6.58,high,3,126211.jpg,,,,,,,
126213,4.39,low,2,126213.jpg,,,,,,,
126217,7.1,high,4,126217.jpg,,,,,,,
126231,4.4,low,2,126231.jpg,,,,,,,
126240,7.29,high,4,126240.jpg,,,,,,,
126252,4.45,low,2,126252.jpg,,,,,,,
126266,3.65,low,2,126266.jpg,,,,,,,
126271,3.84,low,2,126271.jpg,,,,,,,
126287,6.42,high,3,126287.jpg,,,,,,,
126290,4.09,low,2,126290.jpg,,,,,,,
126294,6.61,high,3,126294.jpg,,,,,,,
126308,3.63,low,2,126308.jpg,,,,,,,
126349,3.56,low,2,126349.jpg,,,,,,,
126359,4.29,low,2,126359.jpg,,,,,,,
126372,4.28,low,2,126372.jpg,,,,,,,
126373,4.31,low,2,126373.jpg,,,,,,,
126379,3.63,low,2,126379.jpg,,,,,,,
126387,6.86,high,3,126387.jpg,,,,,,,
126389,4.38,low,2,126389.jpg,,,,,,,
126397,4.16,low,2,126397.jpg,,,,,,,
126410,6.33,high,3,126410.jpg,,,,,,,
126447,3.75,low,2,126447.jpg,,,,,,,
126448,6.36,high,3,126448.jpg,,,,,,,
126454,3.89,low,2,126454.jpg,,,,,,,
126461,6.77,high,3,126461.jpg,,,,,,,
126462,4.44,low,2,126462.jpg,,,,,,,
126531,4.03,low,2,126531.jpg,,,,,,,
126576,3.68,low,2,126576.jpg,,,,,,,
126581,6.39,high,3,126581.jpg,,,,,,,
126598,4.12,low,2,126598.jpg,,,,,,,
126603,4.43,low,2,126603.jpg,,,,,,,
126604,4.33,low,2,126604.jpg,,,,,,,
126610,6.32,high,3,126610.jpg,,,,,,,
126626,4.37,low,2,126626.jpg,,,,,,,
126629,2.59,low,1,126629.jpg,,,,,,,
126661,4.09,low,2,126661.jpg,,,,,,,
126669,4.18,low,2,126669.jpg,,,,,,,
126678,4.32,low,2,126678.jpg,,,,,,,
126683,4.28,low,2,126683.jpg,,,,,,,
126693,3.58,low,2,126693.jpg,,,,,,,
126695,6.82,high,3,126695.jpg,,,,,,,
126709,4.25,low,2,126709.jpg,,,,,,,
126711,3.72,low,2,126711.jpg,,,,,,,
126714,4.19,low,2,126714.jpg,,,,,,,
126718,4.38,low,2,126718.jpg,,,,,,,
126723,4.26,low,2,126723.jpg,,,,,,,
126728,4.31,low,2,126728.jpg,,,,,,,
126732,4.38,low,2,126732.jpg,,,,,,,
126749,3.86,low,2,126749.jpg,,,,,,,
126752,4.03,low,2,126752.jpg,,,,,,,
126767,4.12,low,2,126767.jpg,,,,,,,
126771,6.93,high,3,126771.jpg,,,,,,,
126773,3.7,low,2,126773.jpg,,,,,,,
126774,4.08,low,2,126774.jpg,,,,,,,
126785,3.95,low,2,126785.jpg,,,,,,,
